Year,Period,Site,Plot,Region,Month,Day,Date,n_throw,nplot,snail,presence,length
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,13,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,14,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,15,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,16,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,17,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,18,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,19,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,20,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,21,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,22,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,23,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,24,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,25,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,26,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,27,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,28,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,29,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,30,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,31,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,32,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,33,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,34,0,NA
2021,4,37,A,SRS,10,1,2021-10-01,7,2167,35,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,1,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,2,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,3,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,4,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,5,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,6,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,7,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,8,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,9,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,10,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,11,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,12,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,13,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,14,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,15,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,16,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,17,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,18,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,19,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,20,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,21,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,22,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,23,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,24,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,25,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,26,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,27,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,28,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,29,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,30,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,31,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,32,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,33,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,34,0,NA
2021,4,37,B,SRS,10,1,2021-10-01,7,2168,35,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,1,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,2,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,3,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,4,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,5,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,6,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,7,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,8,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,9,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,10,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,11,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,12,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,13,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,14,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,15,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,16,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,17,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,18,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,19,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,20,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,21,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,22,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,23,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,24,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,25,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,26,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,27,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,28,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,29,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,30,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,31,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,32,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,33,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,34,0,NA
2021,4,37,C,SRS,10,1,2021-10-01,7,2169,35,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,1,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,2,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,3,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,4,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,5,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,6,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,7,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,8,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,9,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,10,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,11,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,12,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,13,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,14,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,15,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,16,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,17,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,18,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,19,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,20,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,21,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,22,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,23,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,24,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,25,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,26,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,27,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,28,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,29,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,30,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,31,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,32,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,33,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,34,0,NA
2021,4,8,A,SRS,10,1,2021-10-01,7,2170,35,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,1,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,2,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,3,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,4,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,5,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,6,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,7,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,8,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,9,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,10,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,11,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,12,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,13,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,14,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,15,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,16,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,17,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,18,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,19,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,20,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,21,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,22,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,23,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,24,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,25,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,26,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,27,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,28,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,29,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,30,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,31,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,32,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,33,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,34,0,NA
2021,4,8,B,SRS,10,1,2021-10-01,7,2171,35,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,1,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,2,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,3,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,4,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,5,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,6,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,7,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,8,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,9,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,10,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,11,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,12,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,13,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,14,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,15,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,16,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,17,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,18,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,19,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,20,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,21,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,22,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,23,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,24,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,25,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,26,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,27,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,28,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,29,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,30,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,31,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,32,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,33,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,34,0,NA
2021,4,8,C,SRS,10,1,2021-10-01,7,2172,35,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,1,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,2,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,3,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,4,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,5,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,6,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,7,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,8,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,9,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,10,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,11,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,12,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,13,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,14,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,15,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,16,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,17,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,18,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,19,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,20,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,21,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,22,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,23,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,24,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,25,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,26,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,27,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,28,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,29,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,30,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,31,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,32,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,33,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,34,0,NA
2021,4,6,A,SRS,10,1,2021-10-01,7,2173,35,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,1,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,2,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,3,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,4,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,5,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,6,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,7,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,8,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,9,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,10,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,11,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,12,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,13,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,14,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,15,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,16,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,17,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,18,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,19,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,20,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,21,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,22,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,23,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,24,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,25,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,26,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,27,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,28,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,29,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,30,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,31,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,32,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,33,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,34,0,NA
2021,4,6,B,SRS,10,1,2021-10-01,7,2174,35,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,1,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,2,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,3,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,4,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,5,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,6,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,7,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,8,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,9,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,10,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,11,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,12,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,13,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,14,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,15,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,16,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,17,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,18,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,19,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,20,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,21,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,22,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,23,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,24,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,25,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,26,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,27,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,28,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,29,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,30,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,31,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,32,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,33,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,34,0,NA
2021,4,6,C,SRS,10,1,2021-10-01,7,2175,35,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,1,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,2,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,3,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,4,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,5,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,6,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,7,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,8,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,9,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,10,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,11,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,12,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,13,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,14,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,15,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,16,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,17,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,18,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,19,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,20,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,21,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,22,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,23,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,24,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,25,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,26,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,27,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,28,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,29,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,30,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,31,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,32,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,33,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,34,0,NA
2021,4,23,A,SRS,10,1,2021-10-01,7,2176,35,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,1,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,2,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,3,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,4,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,5,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,6,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,7,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,8,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,9,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,10,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,11,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,12,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,13,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,14,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,15,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,16,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,17,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,18,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,19,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,20,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,21,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,22,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,23,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,24,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,25,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,26,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,27,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,28,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,29,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,30,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,31,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,32,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,33,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,34,0,NA
2021,4,23,B,SRS,10,1,2021-10-01,7,2177,35,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,1,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,2,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,3,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,4,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,5,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,6,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,7,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,8,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,9,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,10,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,11,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,12,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,13,0,NA
2021,4,23,C,SRS,10,1,2021-10-01,7,2178,14,0,NA
